revenue|sales|city
367830|2|London
816619|3|Oxford
816638|2|Oxford
816640|3|Oxford
1714235|2|Cambridge
1714244|3|Cambridge
816676|3|Oxford
1265464|2|Durham
1714263|3|Cambridge
1714264|1|Cambridge
367916|2|London
816710|2|Oxford
1265502|3|Durham
367932|2|London
1265580|2|Durham
368021|1|London
816809|2|Oxford
1265596|1|Durham
816830|3|Oxford
1265634|1|Durham
816876|3|Oxford
1714448|1|Cambridge
368103|2|London
1265675|3|Durham
368111|2|London
1714469|3|Cambridge
1714485|3|Cambridge
1265724|3|Durham
368158|3|London
368185|3|London
1714573|2|Cambridge
1265823|1|Durham
368274|3|London
817063|1|Oxford
1265852|3|Durham
1714646|3|Cambridge
1265860|1|Durham
817081|3|Oxford
368308|3|London
1265900|3|Durham
817116|2|Oxford
1265908|3|Durham
1265917|3|Durham
1714708|4|Cambridge
1714710|2|Cambridge
817155|3|Oxford
1714735|1|Cambridge
817171|2|Oxford
817187|3|Oxford
817193|3|Oxford
1714769|3|Cambridge
368416|2|London
368418|3|London
1714789|4|Cambridge
368441|3|London
368466|3|London
368485|3|London
368492|3|London
817287|1|Oxford
1266080|1|Durham
368509|2|London
368520|4|London
1266093|3|Durham
817320|3|Oxford
817326|4|Oxford
817327|3|Oxford
1266119|3|Durham
817352|3|Oxford
817361|3|Oxford
1714950|3|Cambridge
1266169|2|Durham
368600|4|London
1266199|3|Durham
1715046|2|Cambridge
1715051|4|Cambridge
368704|3|London
368714|3|London
817502|2|Oxford
817507|3|Oxford
817513|3|Oxford
817527|2|Oxford
1715120|2|Cambridge
817548|3|Oxford
817556|3|Oxford
1715128|2|Cambridge
1266350|3|Durham
817575|2|Oxford
1266371|2|Durham
817614|1|Oxford
1266410|1|Durham
1715216|3|Cambridge
368888|1|London
1715259|4|Cambridge
1266475|2|Durham
1266476|3|Durham
817690|3|Oxford
1266477|3|Durham
1266481|4|Durham
1715276|1|Cambridge
1715279|2|Cambridge
1715285|3|Cambridge
817718|3|Oxford
368933|3|London
1266527|1|Durham
817742|4|Oxford
817752|3|Oxford
1715332|2|Cambridge
817791|4|Oxford
1715364|4|Cambridge
817798|3|Oxford
817800|3|Oxford
1266593|1|Durham
1715388|4|Cambridge
817825|3|Oxford
1266613|3|Durham
1715403|3|Cambridge
817843|2|Oxford
1715418|4|Cambridge
1266667|3|Durham
817896|3|Oxford
369111|3|London
369119|3|London
817909|3|Oxford
817947|4|Oxford
817958|3|Oxford
369199|3|London
369236|3|London
1266813|2|Durham
818030|4|Oxford
818038|4|Oxford
1715620|3|Cambridge
818054|2|Oxford
818061|2|Oxford
818064|3|Oxford
1266861|1|Durham
1715654|3|Cambridge
818092|4|Oxford
1266878|4|Durham
1266894|3|Durham
818118|3|Oxford
1266930|3|Durham
1715721|2|Cambridge
1266945|3|Durham
818174|3|Oxford
1715754|3|Cambridge
369400|3|London
1266992|1|Durham
1715791|4|Cambridge
1267008|1|Durham
369437|3|London
1267009|3|Durham
1267017|2|Durham
1267027|4|Durham
818243|1|Oxford
818252|4|Oxford
369468|2|London
1267053|4|Durham
1715855|3|Cambridge
818293|3|Oxford
1267088|4|Durham
818303|3|Oxford
1715901|3|Cambridge
1267117|2|Durham
818344|1|Oxford
1267131|4|Durham
1267141|4|Durham
1715928|3|Cambridge
1267164|3|Durham
1267166|3|Durham
1267169|4|Durham
818385|3|Oxford
818387|4|Oxford
1267174|3|Durham
1715969|1|Cambridge
1715970|4|Cambridge
1715982|3|Cambridge
818412|3|Oxford
1267199|3|Durham
1715985|3|Cambridge
818425|3|Oxford
818431|1|Oxford
818449|3|Oxford
369665|2|London
818453|3|Oxford
818455|3|Oxford
369681|2|London
369691|3|London
1267270|3|Durham
818533|2|Oxford
1267323|3|Durham
1716115|1|Cambridge
1267333|3|Durham
1267342|3|Durham
818571|3|Oxford
1267360|2|Durham
1267383|3|Durham
369813|2|London
369819|3|London
369821|3|London
1267396|3|Durham
369825|1|London
818612|3|Oxford
369830|3|London
1267442|3|Durham
1716251|4|Cambridge
1267468|1|Durham
1716264|4|Cambridge
1267488|2|Durham
818712|3|Oxford
818753|3|Oxford
369976|3|London
1267565|3|Durham
1716351|1|Cambridge
1716359|3|Cambridge
1716364|4|Cambridge
1716372|2|Cambridge
1716375|1|Cambridge
818814|2|Oxford
818819|4|Oxford
1716394|3|Cambridge
818826|2|Oxford
818840|2|Oxford
1716420|3|Cambridge
1716429|4|Cambridge
370084|3|London
818890|3|Oxford
370105|4|London
818891|4|Oxford
818900|3|Oxford
1267688|3|Durham
370120|3|London
1267700|3|Durham
370131|3|London
370147|3|London
370177|4|London
370179|3|London
1267754|3|Durham
370189|4|London
1267776|4|Durham
370210|2|London
370214|3|London
1716573|1|Cambridge
370226|2|London
1716596|2|Cambridge
370247|2|London
1716620|4|Cambridge
1716624|2|Cambridge
370266|1|London
1716635|3|Cambridge
370290|3|London
1267883|3|Durham
819133|3|Oxford
1716708|3|Cambridge
1716710|4|Cambridge
819143|1|Oxford
1267938|3|Durham
1267939|2|Durham
370384|3|London
819181|3|Oxford
819186|2|Oxford
1716780|3|Cambridge
1716782|3|Cambridge
370437|3|London
1716798|3|Cambridge
819227|1|Oxford
370457|3|London
819248|4|Oxford
1268052|2|Durham
1268053|4|Durham
819267|2|Oxford
1716843|3|Cambridge
1716872|4|Cambridge
370516|1|London
370522|3|London
1716882|3|Cambridge
1268100|3|Durham
1716899|3|Cambridge
370567|2|London
1268148|3|Durham
819378|1|Oxford
1716950|2|Cambridge
1716954|4|Cambridge
370609|3|London
370614|3|London
1716987|4|Cambridge
370662|2|London
1268241|3|Durham
1717028|3|Cambridge
370672|3|London
1268246|4|Durham
819477|4|Oxford
819485|2|Oxford
370708|3|London
1268297|2|Durham
1717099|3|Cambridge
370753|1|London
819543|3|Oxford
819561|3|Oxford
1717134|2|Cambridge
1717142|4|Cambridge
1717155|2|Cambridge
1717156|1|Cambridge
1268370|4|Durham
819585|3|Oxford
1717180|1|Cambridge
1717185|1|Cambridge
1268428|3|Durham
1717223|1|Cambridge
819664|3|Oxford
370881|3|London
819684|3|Oxford
1268505|3|Durham
1268526|3|Durham
370974|4|London
371015|4|London
819823|3|Oxford
819840|3|Oxford
1268629|3|Durham
1717421|3|Cambridge
371076|4|London
819883|4|Oxford
1717476|3|Cambridge
1268692|3|Durham
819909|2|Oxford
1268702|3|Durham
1717520|3|Cambridge
371173|4|London
819959|4|Oxford
371178|1|London
371205|3|London
1717565|3|Cambridge
819999|4|Oxford
371216|3|London
1268812|3|Durham
1717607|3|Cambridge
820040|3|Oxford
820069|3|Oxford
371283|3|London
371295|3|London
1717681|3|Cambridge
820117|2|Oxford
1268913|2|Durham
820129|4|Oxford
1717702|2|Cambridge
820153|1|Oxford
1717730|3|Cambridge
1717743|4|Cambridge
371393|4|London
1717753|4|Cambridge
1268979|3|Durham
371415|2|London
371425|4|London
1269000|4|Durham
1717849|4|Cambridge
1269070|3|Durham
1269077|2|Durham
1269084|3|Durham
371523|3|London
1717905|3|Cambridge
820340|3|Oxford
1717913|3|Cambridge
1717935|2|Cambridge
371603|3|London
371604|1|London
371616|4|London
371626|2|London
1717987|3|Cambridge
371656|3|London
1269235|4|Durham
1269269|4|Durham
1269275|3|Durham
820493|4|Oxford
1718067|4|Cambridge
820499|4|Oxford
1269290|4|Durham
1269339|4|Durham
820554|3|Oxford
820562|3|Oxford
371793|4|London
1718157|3|Cambridge
820590|4|Oxford
1718183|3|Cambridge
1269404|2|Durham
371838|2|London
1269422|4|Durham
1269425|1|Durham
1718219|3|Cambridge
1269436|3|Durham
371875|3|London
1718244|3|Cambridge
1269476|3|Durham
1269478|3|Durham
1718266|3|Cambridge
820696|3|Oxford
371927|4|London
1718286|3|Cambridge
1269522|3|Durham
1718317|3|Cambridge
371967|4|London
1718333|2|Cambridge
371986|3|London
1269562|3|Durham
372008|4|London
1269584|4|Durham
1269587|3|Durham
1269609|4|Durham
1718401|3|Cambridge
1269637|2|Durham
1269645|4|Durham
820859|2|Oxford
1718453|4|Cambridge
1718454|3|Cambridge
820894|4|Oxford
1718476|2|Cambridge
820906|3|Oxford
1269715|2|Durham
1718506|3|Cambridge
1718511|3|Cambridge
1269730|2|Durham
372161|3|London
372166|3|London
1269744|3|Durham
821012|3|Oxford
372230|1|London
1718605|3|Cambridge
1718613|3|Cambridge
372272|4|London
1269858|1|Durham
821119|3|Oxford
1718708|4|Cambridge
372366|3|London
821167|4|Oxford
1718746|3|Cambridge
1269968|1|Durham
372404|4|London
1269979|3|Durham
821198|3|Oxford
821241|4|Oxford
1718825|4|Cambridge
372473|3|London
821281|2|Oxford
821282|4|Oxford
372503|3|London
1270086|3|Durham
1270087|2|Durham
821301|3|Oxford
372520|3|London
1270093|3|Durham
372531|3|London
821317|4|Oxford
1270105|4|Durham
1718892|2|Cambridge
821321|1|Oxford
1718895|3|Cambridge
1718904|3|Cambridge
1718909|4|Cambridge
1270135|4|Durham
1718932|1|Cambridge
1270172|3|Durham
821452|3|Oxford
372684|3|London
1719048|2|Cambridge
821477|3|Oxford
372699|3|London
372706|1|London
1270293|3|Durham
821526|3|Oxford
372755|2|London
372769|3|London
821572|1|Oxford
372797|4|London
821636|3|Oxford
821641|3|Oxford
1719223|3|Cambridge
1719233|3|Cambridge
1719248|1|Cambridge
821693|4|Oxford
372910|2|London
372919|4|London
1719297|1|Cambridge
372951|3|London
821747|1|Oxford
1719334|3|Cambridge
372996|3|London
1270588|1|Durham
1270596|2|Durham
821821|2|Oxford
373044|2|London
373047|3|London
1719409|3|Cambridge
821852|4|Oxford
1270643|2|Durham
1719459|2|Cambridge
1270692|3|Durham
1719482|3|Cambridge
821915|3|Oxford
1719495|3|Cambridge
821960|3|Oxford
1719533|2|Cambridge
373178|4|London
1270754|3|Durham
1719543|3|Cambridge
373186|2|London
821973|3|Oxford
1719554|1|Cambridge
373200|3|London
1270773|1|Durham
1270774|2|Durham
1719568|4|Cambridge
373215|4|London
373216|3|London
1719575|4|Cambridge
1719579|1|Cambridge
373242|3|London
1270842|3|Durham
1270847|2|Durham
1270866|2|Durham
822082|3|Oxford
1719668|3|Cambridge
373311|3|London
822103|2|Oxford
1719689|2|Cambridge
373338|2|London
1270971|4|Durham
1270981|2|Durham
1719774|3|Cambridge
1719776|3|Cambridge
1719786|4|Cambridge
1719801|3|Cambridge
1271015|3|Durham
373449|2|London
1271022|4|Durham
822259|3|Oxford
373478|3|London
1271079|2|Durham
1271082|2|Durham
373516|3|London
822306|3|Oxford
1719885|3|Cambridge
822323|4|Oxford
373562|3|London
1719926|3|Cambridge
1271144|1|Durham
373590|4|London
373603|2|London
373632|2|London
373639|3|London
1271215|2|Durham
1271259|4|Durham
1271292|2|Durham
1720081|1|Cambridge
822520|4|Oxford
1720106|3|Cambridge
373769|3|London
822559|1|Oxford
1720164|3|Cambridge
1720193|2|Cambridge
1720198|3|Cambridge
1720240|4|Cambridge
1271455|4|Durham
1271457|2|Durham
1271479|3|Durham
373915|2|London
1271492|3|Durham
822744|3|Oxford
373973|3|London
822785|2|Oxford
374028|3|London
374029|4|London
374037|3|London
822824|3|Oxford
822829|3|Oxford
1271617|1|Durham
822849|3|Oxford
374065|3|London
822855|1|Oxford
1271647|4|Durham
822877|4|Oxford
1271666|3|Durham
1720499|3|Cambridge
822930|4|Oxford
1720519|3|Cambridge
822947|3|Oxford
1271737|4|Durham
822952|3|Oxford
374171|3|London
822974|4|Oxford
374190|3|London
1720563|4|Cambridge
374214|3|London
823001|3|Oxford
1720580|4|Cambridge
374245|3|London
823050|3|Oxford
1720659|4|Cambridge
1720670|2|Cambridge
823099|3|Oxford
1271890|1|Durham
1271895|2|Durham
823109|4|Oxford
374361|2|London
1271935|2|Durham
374364|3|London
823152|3|Oxford
1271939|3|Durham
823164|4|Oxford
823166|3|Oxford
823167|3|Oxford
1720761|2|Cambridge
374405|3|London
1720779|1|Cambridge
1272004|2|Durham
374458|2|London
1720819|4|Cambridge
1272065|1|Durham
1720868|3|Cambridge
1272098|1|Durham
823312|3|Oxford
1272141|3|Durham
1720952|4|Cambridge
1720960|1|Cambridge
823396|2|Oxford
823403|2|Oxford
1272190|2|Durham
1272214|2|Durham
1272224|3|Durham
1272284|1|Durham
1272285|4|Durham
1272286|3|Durham
1272306|4|Durham
823529|3|Oxford
1721127|3|Cambridge
374771|4|London
823572|3|Oxford
823597|3|Oxford
1721179|2|Cambridge
823621|2|Oxford
823648|1|Oxford
1272437|4|Durham
1721238|3|Cambridge
374896|3|London
374899|3|London
1272489|3|Durham
823719|3|Oxford
1272506|2|Durham
1272526|1|Durham
823745|3|Oxford
823758|4|Oxford
1721337|1|Cambridge
823780|2|Oxford
823789|3|Oxford
375006|4|London
823816|3|Oxford
823821|3|Oxford
1272611|1|Durham
375054|4|London
823856|4|Oxford
823860|3|Oxford
823862|4|Oxford
1272661|3|Durham
1721463|3|Cambridge
375141|3|London
1721510|2|Cambridge
823944|3|Oxford
375159|2|London
1721523|3|Cambridge
375180|2|London
1272755|3|Durham
375191|3|London
1721556|2|Cambridge
375203|2|London
1721563|3|Cambridge
375209|3|London
823996|3|Oxford
823999|3|Oxford
375261|3|London
824048|4|Oxford
1272849|3|Durham
1272852|3|Durham
824091|1|Oxford
375330|3|London
1721694|2|Cambridge
824174|2|Oxford
824186|3|Oxford
824200|3|Oxford
375418|3|London
824222|4|Oxford
1273027|1|Durham
1273033|3|Durham
1273035|2|Durham
1273046|4|Durham
1721834|3|Cambridge
824262|3|Oxford
1273055|3|Durham
1721842|2|Cambridge
375488|3|London
1721859|2|Cambridge
375512|4|London
1273117|4|Durham
375545|3|London
824345|1|Oxford
824347|4|Oxford
1721940|4|Cambridge
1721945|4|Cambridge
375608|3|London
375626|2|London
1273224|2|Durham
375653|2|London
824464|2|Oxford
375679|3|London
375697|3|London
1273296|1|Durham
375744|3|London
1722105|1|Cambridge
375752|3|London
1273324|3|Durham
1273332|3|Durham
824570|2|Oxford
824576|3|Oxford
1273369|2|Durham
824587|3|Oxford
1273413|3|Durham
824648|2|Oxford
824650|3|Oxford
1273497|2|Durham
1722284|2|Cambridge
1273502|4|Durham
1273503|1|Durham
824726|3|Oxford
1722304|3|Cambridge
824745|3|Oxford
824762|2|Oxford
1273548|1|Durham
375979|2|London
824771|3|Oxford
1273565|3|Durham
1722359|3|Cambridge
824787|3|Oxford
376008|4|London
1722405|2|Cambridge
376047|3|London
1273625|1|Durham
824869|3|Oxford
1722463|3|Cambridge
376107|4|London
824895|2|Oxford
1722471|3|Cambridge
824913|2|Oxford
376155|4|London
376163|1|London
1273737|3|Durham
1273744|4|Durham
1273747|3|Durham
376176|2|London
824969|3|Oxford
824983|3|Oxford
1273782|1|Durham
1722572|3|Cambridge
1273786|1|Durham
1722573|2|Cambridge
376224|4|London
1722616|4|Cambridge
1722634|1|Cambridge
825071|1|Oxford
825072|2|Oxford
376303|3|London
825094|2|Oxford
1273886|1|Durham
825107|2|Oxford
825112|2|Oxford
1722686|2|Cambridge
376332|3|London
1722697|2|Cambridge
1722717|3|Cambridge
376360|3|London
825147|3|Oxford
1722744|4|Cambridge
376392|3|London
1722754|3|Cambridge
376409|1|London
1722781|3|Cambridge
1722792|4|Cambridge
825224|2|Oxford
376445|3|London
825252|2|Oxford
825268|3|Oxford
1722862|4|Cambridge
1274076|3|Durham
376519|2|London
825323|3|Oxford
1722901|3|Cambridge
1722902|2|Cambridge
825340|1|Oxford
825347|4|Oxford
1722932|3|Cambridge
1722937|4|Cambridge
1274151|4|Durham
1722938|4|Cambridge
1274156|2|Durham
825374|3|Oxford
825383|4|Oxford
376598|3|London
825403|3|Oxford
825414|3|Oxford
1274217|3|Durham
1274223|2|Durham
1274229|3|Durham
1274247|3|Durham
1723038|3|Cambridge
1274253|2|Durham
825473|2|Oxford
825497|2|Oxford
1274286|2|Durham
1274311|3|Durham
825534|3|Oxford
1723122|3|Cambridge
1274339|2|Durham
1723140|3|Cambridge
825574|3|Oxford
1274369|1|Durham
1723156|2|Cambridge
1274373|4|Durham
1723165|3|Cambridge
1723171|2|Cambridge
1723173|3|Cambridge
1274397|3|Durham
1274400|2|Durham
1274421|2|Durham
825661|3|Oxford
1274461|4|Durham
1723272|1|Cambridge
825702|3|Oxford
1274493|3|Durham
1723285|2|Cambridge
1723294|4|Cambridge
825734|2|Oxford
376953|3|London
825747|4|Oxford
1723325|2|Cambridge
1723332|3|Cambridge
825764|4|Oxford
1723364|4|Cambridge
377024|1|London
377026|4|London
377040|1|London
825828|4|Oxford
825832|1|Oxford
1274626|2|Durham
825841|3|Oxford
1274652|4|Durham
377085|4|London
1723443|3|Cambridge
1274665|3|Durham
377097|2|London
825888|2|Oxford
1723462|1|Cambridge
1274689|2|Durham
1723491|2|Cambridge
825921|3|Oxford
825935|3|Oxford
825939|2|Oxford
1723535|1|Cambridge
377180|3|London
1723554|3|Cambridge
1274768|3|Durham
377198|2|London
1723564|3|Cambridge
377209|3|London
1274785|1|Durham
377223|4|London
1274824|2|Durham
826039|3|Oxford
1274837|4|Durham
826051|1|Oxford
1723629|2|Cambridge
826069|3|Oxford
377288|2|London
1274872|2|Durham
377303|2|London
1723679|4|Cambridge
1274921|3|Durham
826142|3|Oxford
1274955|4|Durham
1723751|3|Cambridge
377394|2|London
1723773|4|Cambridge
377423|1|London
826216|2|Oxford
1275018|3|Durham
1275021|4|Durham
1275048|3|Durham
826263|2|Oxford
1723840|3|Cambridge
826269|3|Oxford
826297|3|Oxford
1275083|1|Durham
826303|3|Oxford
377520|4|London
826311|2|Oxford
826316|3|Oxford
377534|2|London
1275135|4|Durham
377592|3|London
826381|2|Oxford
826392|1|Oxford
826396|3|Oxford
1723996|1|Cambridge
1275218|3|Durham
1275219|2|Durham
1724031|4|Cambridge
377679|4|London
377686|3|London
1275279|2|Durham
826499|3|Oxford
1275295|4|Durham
826513|4|Oxford
1724087|3|Cambridge
1724117|3|Cambridge
1275346|3|Durham
1275352|4|Durham
1275353|3|Durham
1275368|3|Durham
1275369|3|Durham
377798|3|London
826590|3|Oxford
377819|3|London
377831|2|London
377834|2|London
826633|3|Oxford
1275422|4|Durham
1275432|2|Durham
826649|4|Oxford
377906|4|London
377911|3|London
377915|3|London
1724294|3|Cambridge
1275543|2|Durham
377973|2|London
826767|3|Oxford
1724348|1|Cambridge
826836|1|Oxford
378069|3|London
1724432|3|Cambridge
1275663|3|Durham
378099|4|London
378107|4|London
1724493|3|Cambridge
378158|3|London
826949|4|Oxford
1275761|1|Durham
826979|3|Oxford
1724551|4|Cambridge
1724554|2|Cambridge
827007|4|Oxford
1724621|3|Cambridge
1724630|2|Cambridge
378277|3|London
378278|3|London
1724652|3|Cambridge
1724685|2|Cambridge
1724696|2|Cambridge
378367|2|London
378377|3|London
827167|3|Oxford
1275961|3|Durham
1724760|2|Cambridge
1275977|3|Durham
827200|3|Oxford
1724789|2|Cambridge
1724799|3|Cambridge
1724806|3|Cambridge
1724812|4|Cambridge
827270|2|Oxford
1276068|2|Durham
1276114|4|Durham
827335|3|Oxford
827339|1|Oxford
378561|1|London
1724927|3|Cambridge
1276143|3|Durham
827358|1|Oxford
1276145|3|Durham
1276147|3|Durham
378591|2|London
827395|3|Oxford
827410|3|Oxford
378639|3|London
1276235|3|Durham
378665|3|London
1276265|3|Durham
1276275|3|Durham
1276277|3|Durham
378732|3|London
827535|3|Oxford
378761|4|London
1725119|3|Cambridge
1725202|4|Cambridge
827636|3|Oxford
827641|4|Oxford
378884|3|London
378948|3|London
1276537|3|Durham
378967|2|London
378973|4|London
1725337|4|Cambridge
1725341|4|Cambridge
1276557|3|Durham
827776|1|Oxford
827803|2|Oxford
379026|3|London
1725398|3|Cambridge
827837|3|Oxford
1276641|3|Durham
827863|3|Oxford
1725442|3|Cambridge
1276657|3|Durham
827894|2|Oxford
1725466|4|Cambridge
827895|3|Oxford
1276711|3|Durham
379161|3|London
1725527|3|Cambridge
1276747|3|Durham
379208|4|London
379217|3|London
379232|3|London
1725600|3|Cambridge
1276820|2|Durham
379268|3|London
828057|2|Oxford
1276848|3|Durham
1725638|3|Cambridge
1725641|3|Cambridge
1276860|3|Durham
828086|1|Oxford
1276879|3|Durham
379314|3|London
379320|3|London
379321|1|London
1276894|3|Durham
828110|3|Oxford
1725686|3|Cambridge
1276901|4|Durham
828120|4|Oxford
828160|3|Oxford
828202|4|Oxford
1725777|2|Cambridge
379419|2|London
1725787|4|Cambridge
828227|2|Oxford
828234|3|Oxford
1277024|2|Durham
1725854|3|Cambridge
1725859|1|Cambridge
1277088|3|Durham
1277092|2|Durham
828320|4|Oxford
1277136|2|Durham
828375|3|Oxford
828377|2|Oxford
828404|4|Oxford
379634|4|London
1725992|4|Cambridge
1277210|4|Durham
828463|3|Oxford
828465|3|Oxford
379699|2|London
1277275|3|Durham
828516|3|Oxford
1726097|2|Cambridge
379743|4|London
1277328|2|Durham
1277343|4|Durham
1726129|1|Cambridge
1277355|2|Durham
828578|3|Oxford
1277369|3|Durham
1726169|3|Cambridge
379820|1|London
1277437|3|Durham
1277467|4|Durham
379910|2|London
1277486|4|Durham
1277492|3|Durham
1726287|2|Cambridge
1277510|3|Durham
1726325|2|Cambridge
1726341|1|Cambridge
1277557|2|Durham
1277564|3|Durham
828787|1|Oxford
828791|1|Oxford
828798|3|Oxford
380051|4|London
828851|3|Oxford
1277650|2|Durham
1277659|3|Durham
1277660|3|Durham
1726452|3|Cambridge
1277671|3|Durham
828891|4|Oxford
380125|4|London
1277698|3|Durham
380136|2|London
1726520|3|Cambridge
380173|1|London
1277746|3|Durham
380176|3|London
828965|3|Oxford
828996|4|Oxford
1726583|1|Cambridge
1277814|1|Durham
829034|3|Oxford
1726632|3|Cambridge
829079|4|Oxford
829082|1|Oxford
1277876|4|Durham
1726671|2|Cambridge
1726673|3|Cambridge
829113|3|Oxford
829128|3|Oxford
380352|2|London
380353|3|London
1277928|4|Durham
1726716|2|Cambridge
1277940|4|Durham
380384|3|London
1277969|4|Durham
380409|1|London
1277983|3|Durham
1277984|3|Durham
380414|3|London
380426|4|London
1726786|3|Cambridge
1278021|4|Durham
1278050|2|Durham
829265|3|Oxford
1726856|3|Cambridge
1726865|3|Cambridge
380509|2|London
1278092|4|Durham
1726880|3|Cambridge
1278100|3|Durham
1726920|4|Cambridge
380586|3|London
380593|3|London
1278169|1|Durham
380601|4|London
380605|4|London
829407|2|Oxford
1726982|4|Cambridge
380630|1|London
829419|4|Oxford
1726998|2|Cambridge
380641|2|London
1278215|4|Durham
380649|2|London
1727014|2|Cambridge
380724|2|London
1727100|2|Cambridge
1727111|2|Cambridge
829543|3|Oxford
380788|4|London
1727160|3|Cambridge
1727170|4|Cambridge
829606|4|Oxford
829607|3|Oxford
1278396|3|Durham
1278418|3|Durham
1727211|3|Cambridge
1278426|2|Durham
380856|3|London
1727217|3|Cambridge
380867|4|London
829654|4|Oxford
1727235|3|Cambridge
380879|3|London
829666|3|Oxford
829670|2|Oxford
380892|3|London
1727255|3|Cambridge
380933|3|London
1727295|2|Cambridge
829730|2|Oxford
1278517|2|Durham
1278535|3|Durham
829775|4|Oxford
381000|3|London
381006|2|London
381022|3|London
1278612|3|Durham
1727401|4|Cambridge
381050|3|London
381052|4|London
381058|2|London
1727422|4|Cambridge
1727457|3|Cambridge
381102|3|London
829912|1|Oxford
1278706|3|Durham
381149|2|London
1727543|4|Cambridge
1727557|2|Cambridge
830000|3|Oxford
1278829|2|Durham
1278835|3|Durham
381266|4|London
1278845|4|Durham
1278862|3|Durham
830080|4|Oxford
1727655|3|Cambridge
830086|3|Oxford
1278879|4|Durham
830108|4|Oxford
381336|4|London
1727720|2|Cambridge
381368|3|London
1727728|4|Cambridge
381379|3|London
1278989|3|Durham
830205|3|Oxford
1278997|3|Durham
830267|3|Oxford
381481|2|London
1279070|1|Durham
830287|3|Oxford
381502|3|London
830292|1|Oxford
830294|4|Oxford
381510|3|London
830311|2|Oxford
381545|3|London
1279133|2|Durham
1727935|3|Cambridge
830364|4|Oxford
1279153|2|Durham
1279173|3|Durham
830396|3|Oxford
1279199|3|Durham
1279203|3|Durham
1728003|1|Cambridge
381655|3|London
1728022|3|Cambridge
1279239|3|Durham
1279240|4|Durham
1728042|3|Cambridge
830476|2|Oxford
830481|4|Oxford
830482|1|Oxford
1728056|3|Cambridge
1728070|1|Cambridge
381716|4|London
830505|3|Oxford
1279298|3|Durham
381737|4|London
381741|3|London
381752|3|London
1728111|4|Cambridge
830545|3|Oxford
830561|1|Oxford
1728143|3|Cambridge
381795|3|London
830585|1|Oxford
381837|3|London
1728214|3|Cambridge
1279431|4|Durham
830675|4|Oxford
381896|3|London
1728261|3|Cambridge
1728263|2|Cambridge
381914|4|London
1279490|3|Durham
1279494|1|Durham
830713|3|Oxford
830720|3|Oxford
1279512|2|Durham
830732|3|Oxford
830763|4|Oxford
1728338|3|Cambridge
1728342|3|Cambridge
1279573|2|Durham
1728377|3|Cambridge
1728378|3|Cambridge
1728379|2|Cambridge
1728396|2|Cambridge
1279621|4|Durham
830845|4|Oxford
830865|4|Oxford
1728448|3|Cambridge
1279675|4|Durham
1728497|3|Cambridge
382142|4|London
830932|4|Oxford
1279723|3|Durham
1279733|3|Durham
1728523|2|Cambridge
1728541|3|Cambridge
382188|2|London
1728553|4|Cambridge
382201|3|London
382208|3|London
831021|3|Oxford
1728599|2|Cambridge
1279815|3|Durham
382244|3|London
1279817|3|Durham
831032|4|Oxford
831033|2|Oxford
382258|4|London
1279884|3|Durham
382313|3|London
831105|4|Oxford
831106|3|Oxford
831108|3|Oxford
831112|4|Oxford
831133|1|Oxford
1728707|3|Cambridge
831153|2|Oxford
382370|2|London
1728730|1|Cambridge
1279965|4|Durham
1728766|1|Cambridge
1280001|4|Durham
831219|3|Oxford
1280012|2|Durham
382444|4|London
382447|4|London
1280021|3|Durham
382451|3|London
1728816|3|Cambridge
831266|3|Oxford
831270|2|Oxford
1280083|3|Durham
1728885|2|Cambridge
1280116|3|Durham
382546|3|London
831337|3|Oxford
1280139|2|Durham
1280141|3|Durham
1728957|3|Cambridge
382631|4|London
1728999|3|Cambridge
831440|1|Oxford
831445|3|Oxford
1280246|3|Durham
1280255|4|Durham
1729048|3|Cambridge
831495|3|Oxford
831503|3|Oxford
831516|1|Oxford
382736|3|London
1729102|3|Cambridge
1729108|3|Cambridge
382754|1|London
1280332|3|Durham
831547|4|Oxford
382770|3|London
1280348|3|Durham
382791|2|London
1280376|2|Durham
831609|3|Oxford
1729192|2|Cambridge
831628|3|Oxford
1729204|1|Cambridge
1729207|2|Cambridge
1729216|3|Cambridge
382885|4|London
831675|1|Oxford
1280491|4|Durham
831708|3|Oxford
1729282|3|Cambridge
1280501|3|Durham
831717|3|Oxford
831740|3|Oxford
382970|4|London
831763|3|Oxford
831775|3|Oxford
1280571|3|Durham
383013|3|London
1729379|1|Cambridge
383021|4|London
1280595|3|Durham
831822|4|Oxford
1729419|3|Cambridge
831870|2|Oxford
831873|3|Oxford
1280700|3|Durham
1729488|3|Cambridge
1280716|3|Durham
1729504|4|Cambridge
831955|3|Oxford
383182|4|London
831969|2|Oxford
831975|4|Oxford
383191|1|London
831985|2|Oxford
1280771|4|Durham
383204|3|London
1280790|2|Durham
1280808|1|Durham
1729596|3|Cambridge
383239|3|London
832031|2|Oxford
1280834|3|Durham
383279|1|London
1729638|1|Cambridge
1729644|2|Cambridge
1280860|2|Durham
1729648|3|Cambridge
383309|1|London
832097|2|Oxford
1729673|3|Cambridge
1280893|2|Durham
832119|3|Oxford
383343|2|London
832143|1|Oxford
383377|4|London
832168|3|Oxford
832219|3|Oxford
1729804|2|Cambridge
1281019|3|Durham
1729849|4|Cambridge
832317|3|Oxford
1281106|3|Durham
832325|4|Oxford
383540|4|London
